,utcdate,utctime,alt,speed_mph,n_sats
1386099,2021-11-19,,0,24324.189166,0
1386369,2021-11-19,,178,25196.59405,12
1386641,2021-11-19,,0,25599.242458,0
1386917,2021-11-19,,0,27008.511886,0
1387192,2021-11-19,,0,27444.714328000002,0
1387468,2021-11-19,,178,27746.700634,12
1387743,2021-11-19,,2,28149.349042,200
1388018,2021-11-19,,2,29122.416028,200
1388306,2021-11-19,,2,30397.46932,200
1388581,2021-11-19,,2,31068.55,200
1388858,2021-11-19,,177,31101.482663,12
1389125,2021-11-19,,177,32040.995615,12
1389419,2021-11-19,,2,32108.103683,200
1389694,2021-11-19,,2,31705.455275,200
1389971,2021-11-19,,177,32074.549649,12
1390245,2021-11-19,,2,32745.630329,200
1390521,2021-11-19,,2,33047.616635,200
1390795,2021-11-19,,0,33852.913451,0
1391066,2021-11-19,,177,34624.656233,12
1391350,2021-11-19,,0,35161.520777,0
1391660,2021-11-19,,177,35497.061117,12
1391935,2021-11-19,,177,36000.371627,12
1392209,2021-11-19,,2,36335.911967,48
1392481,2021-11-19,,2,36570.790205,48
1392760,2021-11-19,,177,36369.466001,12
1393036,2021-11-19,,177,36637.898273,12
1393319,2021-11-19,,2,36369.466001,48
1393588,2021-11-19,,2,36235.249865,48
1393862,2021-11-19,,177,36235.249865,12
1394138,2021-11-19,,177,36067.479695,12
1394419,2021-11-19,,2,36101.033729,48
1394689,2021-11-19,,2,36235.249865,48
1394963,2021-11-19,,176,36235.249865,12
1395237,2021-11-19,,2,36604.344239,48
1395513,2021-11-19,,2,37040.546681,48
1395800,2021-11-19,,2,37778.735429,48
1396077,2021-11-19,,2,38080.721735,48
1396345,2021-11-19,,2,38349.154007,48
1396629,2021-11-19,,176,38449.816109,12
1396899,2021-11-19,,2,38449.816109,48
1397179,2021-11-19,,2,38248.491905,48
1397451,2021-11-19,,2,38483.370143,48
1397730,2021-11-19,,175,38248.491905,12
1398001,2021-11-19,,2,38080.721735,48
1398273,2021-11-19,,175,37946.505599000004,12
1398541,2021-11-19,,2,37912.951565,48
1398822,2021-11-19,,175,37543.857191,12
1399091,2021-11-19,,2,37476.749123,48
1399368,2021-11-19,,175,37241.870885000004,12
1399642,2021-11-19,,0,37376.087021,0
1399923,2021-11-19,,0,37208.316851,0
1400193,2021-11-19,,0,37040.546681,0
1400468,2021-11-19,,175,37275.424919,12
1400737,2021-11-19,,0,36973.438613,0
1401008,2021-11-19,,0,37644.519293,0
1401281,2021-11-19,,0,37074.100715,0
1401558,2021-11-19,,174,36839.222477,12
1401830,2021-11-19,,174,37040.546681,12
1402098,2021-11-19,,0,37141.208783,0
1402363,2021-11-19,,174,37879.397531,12
1402639,2021-11-19,,174,37443.195089,12
1402907,2021-11-19,,0,38147.829803,0
1403187,2021-11-19,,0,38114.275769,0
1403458,2021-11-19,,174,38214.937871,12
1403737,2021-11-19,,174,38282.045939,12
1404009,2021-11-19,,0,38315.599973000004,0
1404285,2021-11-19,,0,38315.599973000004,0
1404559,2021-11-19,,174,37812.289463,12
1404840,2021-11-19,,174,37879.397531,12
1405110,2021-11-19,,0,37711.627361,0
1405386,2021-11-19,,0,37107.654749,0
1405661,2021-11-19,,173,35027.304641,12
1405937,2021-11-19,,0,33920.021519,2
1406224,2021-11-19,,0,32141.657717000002,0
1406498,2021-11-19,,0,29961.266878,0
1406786,2021-11-19,,0,28451.335348,0
1407059,2021-11-19,,173,27075.619954,12
1407336,2021-11-19,,0,24894.607744,0
1407599,2021-11-19,,0,22781.324973,0
1407893,2021-11-19,,0,21204.285375,0
1408163,2021-11-19,,173,19694.353845,12
1408438,2021-11-19,,0,17848.881975,0
1408700,2021-11-19,,0,16204.734309,0
1408976,2021-11-19,,0,14158.559606,0
1409250,2021-11-19,,0,13353.26279,0
1409521,2021-11-19,,173,12178.8716,12
1409789,2021-11-19,,0,12212.425634,0
1410065,2021-11-19,,173,12111.763532,12
1410339,2021-11-19,,0,12279.533702,0
1410611,2021-11-19,,0,12782.844212,0
1410878,2021-11-19,,0,12749.290178,0
1411153,2021-11-19,,0,12547.965974,0
1411416,2021-11-19,,0,12849.95228,0
1411685,2021-11-19,,0,12749.290178,0
1411954,2021-11-19,,0,13386.816824,0
1412228,2021-11-19,,173,13588.141028,12
1412491,2021-11-19,,0,13420.370858,0
1412767,2021-11-19,,173,13453.924892,12
1413038,2021-11-19,,0,13990.789436000001,2
1413312,2021-11-19,,0,13923.681368,0
1413581,2021-11-19,,0,13890.127334,0
1413857,2021-11-19,,0,14359.88381,12
1414131,2021-11-19,,173,14460.545912,12
1414401,2021-11-19,,8648,14930.302388,12
1414670,2021-11-19,,173,16338.950445,12
1414957,2021-11-19,,8648,17614.003737,12
1415229,2021-11-19,,173,18956.165097,12
1415497,2021-11-19,,8648,19425.921573,12
1415778,2021-11-19,,8648,19727.907879,12
1416049,2021-11-19,,8648,19895.678049000002,12
1416322,2021-11-19,,8648,19828.569981,12
1416598,2021-11-19,,8648,21036.515205,12
1416871,2021-11-19,,173,22043.136225000002,12
1417159,2021-11-19,,173,22546.446735,12
1417437,2021-11-19,,173,24391.297234,12
1417704,2021-11-19,,8648,24861.05371,12
1417978,2021-11-19,,8648,25800.566662,12
1418261,2021-11-19,,173,26068.998934,12
1418530,2021-11-19,,173,27142.728022,12
1418799,2021-11-19,,8648,27176.282056,2
1419073,2021-11-19,,173,27075.619954,12
1419358,2021-11-19,,173,27746.700634,12
1419637,2021-11-19,,12,27310.498192,0
1419908,2021-11-19,,8648,27344.052226,0
1420181,2021-11-19,,8648,27679.592566,0
1420450,2021-11-19,,8648,27813.808702000002,12
1420737,2021-11-19,,12,28484.889382,0
1421000,2021-11-19,,12,28250.011144,0
1421276,2021-11-19,,12,28753.321654,0
1421549,2021-11-19,,12,28786.875688,0
1421828,2021-11-19,,173,28719.76762,12
1422098,2021-11-19,,173,28619.105518,12
1422377,2021-11-19,,173,28921.091824,12
1422651,2021-11-19,,2,28921.091824,200
1422927,2021-11-19,,173,29860.604776,12
1423200,2021-11-19,,173,30431.023354,12
1423478,2021-11-19,,173,31772.563343,12
1423753,2021-11-19,,0,32712.076295,2
1424028,2021-11-19,,174,33148.278737,12
1424300,2021-11-19,,48,34658.210267,2
1424579,2021-11-19,,48,35463.507083,2
1424855,2021-11-19,,48,35631.277253,2
1425200,2021-11-19,,174,36369.466001,12
1425467,2021-11-19,,174,36570.790205,12
1425743,2021-11-19,,48,37074.100715,12
1426018,2021-11-19,,174,36637.898273,12
1426293,2021-11-19,,174,36671.452307,12
1426563,2021-11-19,,174,37040.546681,12
1426831,2021-11-19,,174,36738.560375,12
1427101,2021-11-19,,174,36906.330545,12
1427401,2021-11-19,,174,36705.006341,12
1427678,2021-11-19,,174,36805.668443,12
1427957,2021-11-19,,173,36335.911967,12
1428232,2021-11-19,,173,37040.546681,12
1428502,2021-11-19,,173,36470.128103,12
1428780,2021-11-19,,173,36235.249865,12
1429059,2021-11-19,,173,36302.357933,12
1429330,2021-11-19,,173,36235.249865,12
1429603,2021-11-19,,173,35295.736913,12
1429872,2021-11-19,,173,34490.440097,12
1430153,2021-11-19,,173,34054.237655,12
1430423,2021-11-19,,0,33416.711009,2
1430697,2021-11-19,,0,32410.089989,2
1430968,2021-11-19,,173,31839.671411,12
1431242,2021-11-19,,173,31705.455275,12
1431517,2021-11-19,,0,31202.144765,2
1431792,2021-11-19,,173,30699.455626,12
1432062,2021-11-19,,173,31068.55,12
1432337,2021-11-19,,173,30464.577388,12
1432609,2021-11-19,,173,31001.441932,12
1432887,2021-11-19,,173,30766.563694,12
1433163,2021-11-19,,172,30800.117728,12
1433438,2021-11-19,,172,30565.23949,12
1433713,2021-11-19,,172,30263.253184,12
1433996,2021-11-19,,173,30531.685456,12
1434264,2021-11-19,,173,30296.807218,12
1434552,2021-11-19,,173,30229.69915,12
1434827,2021-11-19,,173,30028.374946,12
1435102,2021-11-19,,173,30129.037048000002,12
1435377,2021-11-19,,173,30498.131422,12
1435653,2021-11-19,,173,30733.00966,12
1435928,2021-11-19,,173,30330.361252,12
1436204,2021-11-19,,173,30632.347558,12
1436479,2021-11-19,,173,30766.563694,12
1436753,2021-11-19,,173,30464.577388,12
1437030,2021-11-19,,174,30699.455626,12
1437305,2021-11-19,,174,29894.15881,12
1437580,2021-11-19,,174,29726.38864,12
1437855,2021-11-19,,2,30129.037048000002,200
1438130,2021-11-19,,174,30263.253184,12
1438406,2021-11-19,,174,29659.280572,12
1438681,2021-11-19,,174,29793.496708,12
1438956,2021-11-19,,174,29625.726538,12
1439227,2021-11-19,,0,29491.510402,2
1439500,2021-11-19,,174,28082.240974,12
1439775,2021-11-19,,174,27411.160294,12
1440053,2021-11-19,,174,27478.268362,12
1440320,2021-11-19,,174,26907.849784,12
1440603,2021-11-19,,174,26706.52558,12
1440870,2021-11-19,,174,25901.228764,12
1441145,2021-11-19,,174,25431.472288,12
1441416,2021-11-19,,2,25129.485982000002,200
1441689,2021-11-19,,2,23887.986724,200
1441958,2021-11-19,,174,24357.7432,12
1442228,2021-11-19,,174,23083.311279,12
1442497,2021-11-19,,174,22814.879007,12
1442767,2021-11-19,,174,21741.149919,12
1443043,2021-11-19,,174,22177.352361,12
1443310,2021-11-19,,174,20935.853103,12
1443598,2021-11-19,,174,20231.218389,12
1443873,2021-11-19,,174,19895.678049000002,12
1444156,2021-11-19,,174,18989.719131,12
1444426,2021-11-19,,174,19459.475607,12
1444700,2021-11-19,,174,18889.057029,12
1444975,2021-11-19,,174,19224.597369,12
1445249,2021-11-19,,0,19459.475607,0
1445520,2021-11-19,,174,19929.232083,12
1445796,2021-11-19,,174,19593.691743,12
1446063,2021-11-19,,174,20097.002253,12
1446350,2021-11-19,,174,20533.204695,12
1446621,2021-11-19,,174,20231.218389,12
1446888,2021-11-19,,174,20600.312763,12
1447158,2021-11-19,,174,20499.650661,12
1447440,2021-11-19,,174,20667.420831,12
1447714,2021-11-19,,174,21002.961171,12
1447990,2021-11-19,,174,20969.407137000002,12
1448258,2021-11-19,,174,20801.636967,12
1448537,2021-11-19,,174,20935.853103,12
1448804,2021-11-19,,174,21472.717647,12
1449078,2021-11-19,,174,21204.285375,12
1449354,2021-11-19,,174,21372.055545,12
1449628,2021-11-19,,174,21573.379749,12
1449899,2021-11-19,,174,21741.149919,12
1450179,2021-11-19,,174,22043.136225000002,12
1450456,2021-11-19,,8648,22110.244293,12
1450730,2021-11-19,,174,22009.582191,12
1450999,2021-11-19,,174,23049.757245,12
1451276,2021-11-19,,174,23619.554452,12
1451543,2021-11-19,,174,24693.28354,12
1451819,2021-11-19,,174,25364.36422,12
1452096,2021-11-19,,2,24760.391608,200
1452369,2021-11-19,,174,24861.05371,12
1452639,2021-11-19,,174,25263.702118,12
1452914,2021-11-19,,174,25498.580356,12
1453182,2021-11-19,,174,25666.350526000002,12
1453466,2021-11-19,,174,25934.782798,12
1453733,2021-11-19,,174,26438.093308,12
1454008,2021-11-19,,174,27276.944158000002,12
1454285,2021-11-19,,174,28484.889382,12
1454571,2021-11-19,,174,30129.037048000002,12
1454849,2021-11-19,,174,29961.266878,12
1455122,2021-11-19,,174,31806.117377,12
1455391,2021-11-19,,174,33215.386805,12
1455673,2021-11-19,,174,34121.345723,12
1455942,2021-11-19,,174,35195.074811,12
1456218,2021-11-19,,174,35866.155491,12
1456492,2021-11-19,,174,37275.424919,12
1456775,2021-11-19,,174,37845.843497,12
1457042,2021-11-19,,174,38282.045939,12
1457318,2021-11-19,,174,38315.599973000004,12
1457593,2021-11-19,,174,37879.397531,12
1457868,2021-11-19,,174,38952.505248,12
1458138,2021-11-19,,174,38718.248381,12
1458412,2021-11-19,,174,38382.708041,12
1458689,2021-11-19,,174,39590.031894,12
1458963,2021-11-19,,174,39321.599622,12
1459238,2021-11-19,,174,39657.139962,12
1459515,2021-11-19,,174,39925.572234,12
1459787,2021-11-19,,174,39455.815758,12
1460062,2021-11-19,,174,40697.315016,12
1460327,2021-11-19,,174,612.6718060000001,12
1460615,2021-11-19,,174,1518.630724,12
1460887,2021-11-19,,174,2458.143676,12
1461163,2021-11-19,,174,3498.31873,12
1461428,2021-11-19,,174,3968.075206,12
1461705,2021-11-19,,174,4907.5881580000005,12
1461979,2021-11-19,,174,6081.357977,12
1462255,2021-11-19,,174,6215.574113,12
1462522,2021-11-19,,2,7591.289507,48
1462830,2021-11-19,,173,8363.032289,12
1463099,2021-11-19,,173,8765.680697,12
1463375,2021-11-19,,173,9168.329105,12
1463643,2021-11-19,,173,10074.288023000001,12
1463931,2021-11-19,,173,11349.341315,12
1464200,2021-11-19,,173,13463.245457,12
1464476,2021-11-19,,173,14704.123344,12
1464747,2021-11-19,,173,15777.852432,12
1465019,2021-11-19,,173,16985.797656,12
1465294,2021-11-19,,173,18227.296914,12
1465570,2021-11-19,,173,19938.552648,12
1465839,2021-11-19,,173,20139.876852,12
1466116,2021-11-19,,173,20307.647022,12
1466385,2021-11-19,,173,20743.849464,12
1466669,2021-11-19,,173,21347.822076,12
1466941,2021-11-19,,173,20810.957532,12
1467216,2021-11-19,,173,20710.295430000002,12
1467485,2021-11-19,,48,20878.0656,12
1467771,2021-11-19,,173,20743.849464,12
1468047,2021-11-19,,173,20676.741396,12
1468322,2021-11-19,,173,20878.0656,12
1468598,2021-11-19,,173,20643.187362,12
1468873,2021-11-19,,173,22051.835419,12
1469143,2021-11-19,,173,21280.714008,12
1469417,2021-11-19,,0,21615.632977,0
1469686,2021-11-19,,173,21146.497872,12
1469962,2021-11-19,,173,21615.632977,12
1470236,2021-11-19,,173,21381.37611,12
1470512,2021-11-19,,173,21079.389804,12
1470781,2021-11-19,,173,21079.389804,12
1471056,2021-11-19,,172,20609.633328,12
1471326,2021-11-19,,172,20777.403498,12
1471600,2021-11-19,,172,20374.75509,12
1471876,2021-11-19,,172,20106.322818,12
1472152,2021-11-19,,172,19804.336512,12
1472420,2021-11-19,,12,19938.552648,0
1472696,2021-11-19,,172,19871.44458,12
1472965,2021-11-19,,172,19401.688104,12
1473239,2021-11-19,,172,19603.012308,12
1473506,2021-11-19,,172,19099.701798000002,12
1473783,2021-11-19,,172,18797.715492,12
1474055,2021-11-19,,172,18831.269526,12
1474330,2021-11-19,,172,18428.621118,12
1474597,2021-11-19,,172,18361.51305,12
1474872,2021-11-19,,172,18160.188846,12
1475141,2021-11-19,,172,17858.20254,12
1475422,2021-11-19,,172,18059.526744,12
1475692,2021-11-19,,172,17254.229928,12
1475968,2021-11-19,,172,17052.905724,12
1476237,2021-11-19,,172,17187.12186,12
1476516,2021-11-19,,172,17086.459758,12
1476781,2021-11-19,,172,16549.595214,12
1477056,2021-11-19,,172,16348.27101,12
1477331,2021-11-19,,172,16381.825044000001,12
1477615,2021-11-19,,172,16012.73067,12
1477881,2021-11-19,,172,15979.176636,12
1478158,2021-11-19,,172,15844.960500000001,12
1478432,2021-11-19,,171,15475.866126,12
1478733,2021-11-19,,171,15542.974194,12
1479002,2021-11-19,,171,15576.528228000001,12
1479279,2021-11-19,,171,15073.217718,12
1479547,2021-11-19,,171,14804.785446,12
1479822,2021-11-19,,171,14569.907208,12
1480096,2021-11-19,,170,14603.461242,12
1480386,2021-11-19,,170,13631.015627,12
1480655,2021-11-19,,170,14301.474936,12
1480936,2021-11-19,,170,14536.353174,12
1481213,2021-11-19,,170,14704.123344,12
1481481,2021-11-19,,170,15274.541922,12
1481749,2021-11-19,,170,15173.87982,12
1482017,2021-11-19,,170,14670.56931,12
1482295,2021-11-19,,170,14536.353174,12
1482561,2021-11-19,,170,14100.150732,12
1482836,2021-11-19,,170,14402.137038,12
1483112,2021-11-19,,170,14133.704766,12
1483387,2021-11-19,,170,13932.380562,12
1483657,2021-11-19,,170,13597.461593,12
1483925,2021-11-19,,169,13597.461593,12
1484196,2021-11-19,,169,13329.029321,12
1484476,2021-11-19,,169,13463.245457,12
1484755,2021-11-19,,169,13094.151083,12
1485026,2021-11-19,,169,13329.029321,12
1485302,2021-11-19,,169,12825.718811,12
1485578,2021-11-19,,169,12624.394607,12
1485853,2021-11-19,,169,12624.394607,12
1486136,2021-11-19,,168,12624.394607,12
1486409,2021-11-19,,168,12490.178471,12
1486679,2021-11-19,,168,12154.638131,12
1486953,2021-11-19,,168,12121.084097,12
1487223,2021-11-19,,0,11550.665519,0
1487497,2021-11-19,,0,11986.867961,0
1487767,2021-11-19,,168,11718.435689,12
1488043,2021-11-19,,168,10980.246941,12
1488317,2021-11-19,,2,11315.787281,48
1488595,2021-11-19,,168,11148.017111000001,12
1488861,2021-11-19,,167,11248.679213,12
1489137,2021-11-19,,167,11013.800975,12
1489412,2021-11-19,,167,10913.138873,12
1489681,2021-11-19,,167,10812.476771,12
1489967,2021-11-19,,167,10611.152567000001,12
1490239,2021-11-19,,167,9805.855751000001,12
1490516,2021-11-19,,167,9235.437173,12
1490790,2021-11-19,,167,7457.073371,12
1491067,2021-11-19,,167,5746.439008,12
1491340,2021-11-19,,167,4404.277648,12
1491614,2021-11-19,,167,2189.711404,12
1491884,2021-11-19,,167,39388.70769,12
1492159,2021-11-19,,167,37241.870885000004,12
1493524,2021-11-19,,12,27780.254668,0
1494060,2021-11-19,,166,26874.29575,12
1494860,2021-11-19,,166,26370.98524,12
1495665,2021-11-19,,166,25968.336832,12
1495965,2021-11-19,,166,25800.566662,12
1500054,2021-11-19,,165,33953.575553,12
1500325,2021-11-19,,2,34322.669927,48
1501668,2021-11-19,,165,34825.980437,12
1502469,2021-11-19,,165,36906.330545,12
1505423,2021-11-19,,165,39590.031894,12
1505959,2021-11-19,,165,40462.436778,12
1506234,2021-11-19,,165,40395.32871,12
1507863,2021-11-19,,165,948.212146,12
1511073,2021-11-19,,165,11852.651825,12
1515366,2021-11-19,,166,12221.746199,12
1516169,2021-11-19,,166,13731.056358,12
1518860,2021-11-19,,166,8497.248425,12
1519411,2021-11-19,,166,5880.655144,12
1519686,2021-11-19,,166,4068.737308,12
1519963,2021-11-19,,167,3531.872764,12
1520236,2021-11-19,,167,1988.3872000000001,12
1520512,2021-11-19,,167,512.009704,12
1520780,2021-11-19,,167,39623.585928,12
1521056,2021-11-19,,167,38751.802415,12
1521325,2021-11-19,,48,37879.397531,12
1521600,2021-11-19,,48,37174.762817,12
1521874,2021-11-19,,48,36671.452307,12
1522151,2021-11-19,,2,37577.411225,48
1522438,2021-11-19,,167,38751.802415,12
1522713,2021-11-19,,0,142.91533,2
1522989,2021-11-19,,0,2055.495268,2
1523264,2021-11-19,,167,3330.54856,12
1523539,2021-11-19,,167,5612.222872,12
1523814,2021-11-19,,0,7020.870929,2
1524089,2021-11-19,,0,8933.450867,2
1524366,2021-11-19,,167,10342.720295000001,12
1524639,2021-11-19,,167,11315.787281,12
1524910,2021-11-19,,167,13060.597049,12
1525184,2021-11-19,,167,14603.461242,12
1525453,2021-11-19,,167,15643.636296,12
1525729,2021-11-19,,167,17287.783962,12
1525999,2021-11-19,,167,18629.945322,12
1526276,2021-11-19,,167,20676.741396,12
1526545,2021-11-19,,167,21850.511215,12
1526831,2021-11-19,,12,23628.875017,0
1527099,2021-11-19,,12,24635.496037,0
1527376,2021-11-19,,12,25776.333193,0
1527652,2021-11-19,,12,26447.413873,0
1527931,2021-11-19,,167,27521.142961,12
1528757,2021-11-19,,0,30708.15482,2
1529032,2021-11-19,,167,31714.775840000002,12
1532773,2021-11-19,,167,32520.072656,12
1533337,2021-11-19,,0,33962.896118,0
1534425,2021-11-19,,0,36345.232532,2
1534969,2021-11-19,,168,37217.016045000004,12
1538184,2021-11-19,,168,37250.570079,12
1538454,2021-11-19,,168,36378.786566,12
1538729,2021-11-19,,168,36680.772872,12
1538998,2021-11-19,,168,36747.88094,12
1539282,2021-11-19,,168,36814.989008,12
1539555,2021-11-19,,168,36781.434974,12
1539837,2021-11-19,,168,37149.907977,12
1540118,2021-11-19,,168,36915.65111,12
1540403,2021-11-19,,168,37485.448317,12
1540681,2021-11-19,,168,37519.002351,12
1540956,2021-11-19,,168,38055.866895,12
1541232,2021-11-19,,168,38089.420929,12
1541514,2021-11-19,,168,38794.055643,12
1541788,2021-11-19,,168,38760.501609,12
1542059,2021-11-19,,168,39632.906493,12
1542602,2021-11-19,,168,39834.230697,12
1542871,2021-11-19,,168,39968.446833,12
1543152,2021-11-19,,168,40169.771037,12
1543422,2021-11-19,,168,118.681861,12
1543845,2021-11-19,,168,789.762541,12
1544116,2021-11-19,,12,1460.843221,0
1544394,2021-11-19,,168,2131.923901,12
1544664,2021-11-19,,168,2803.004581,12
1544946,2021-11-19,,168,2803.004581,12
1545217,2021-11-19,,12,3809.625601,0
1545493,2021-11-19,,168,4144.54457,12
1545762,2021-11-19,,168,4748.5171820000005,12
1546037,2021-11-19,,168,5151.16559,12
1546311,2021-11-19,,168,6157.78661,12
1546595,2021-11-19,,168,6493.32695,12
1546868,2021-11-19,,168,7164.40763,12
1547151,2021-11-19,,168,7835.48831,12
1547421,2021-11-19,,168,8506.56899,12
1547695,2021-11-19,,168,9513.19001,12
1547964,2021-11-19,,168,10687.5812,12
1548238,2021-11-19,,168,11190.89171,12
1548515,2021-11-19,,168,12196.891359,12
1548791,2021-11-19,,12,12867.972039,0
1549058,2021-11-19,,12,13706.822889000001,0
1549343,2021-11-19,,168,12498.877665,12
1549619,2021-11-19,,48,12498.877665,12
1549891,2021-11-19,,48,12498.877665,12
1550164,2021-11-19,,168,16324.037541,12
1550434,2021-11-19,,168,15854.281065000001,12
1550708,2021-11-19,,168,15854.281065000001,12
1550979,2021-11-19,,168,15854.281065000001,12
1551259,2021-11-19,,168,19176.130431,12
1551531,2021-11-19,,168,19678.81957,12
1551804,2021-11-19,,168,19209.684465,12
1552081,2021-11-19,,168,19209.684465,12
1552368,2021-11-19,,169,21490.737406,12
1552654,2021-11-19,,169,22363.14229,12
1552930,2021-11-19,,169,22799.344732,12
1553203,2021-11-19,,169,30417.974563,12
1553487,2021-11-19,,169,30417.974563,12
1553757,2021-11-19,,169,23470.425412,12
