,rpm,speed,throt_pos,engine_load,bat_volt
244545,871.0,0.0,18,34,14.31
244818,866.0,0.0,18,35,14.25
245083,860.0,0.0,18,34,14.41
245351,857.0,0.0,18,35,14.46
245626,846.0,0.0,18,36,14.4
245896,829.0,0.0,18,36,14.45
246165,833.0,0.0,18,34,14.27
246433,842.0,0.0,18,34,14.4
246715,839.0,0.0,18,34,14.31
246984,829.0,0.0,18,34,14.34
247258,826.0,0.0,18,35,14.28
247522,817.0,0.0,18,34,14.28
247797,830.0,0.0,18,34,14.28
248070,824.0,0.0,18,34,14.42
248335,813.0,0.0,18,34,14.45
248604,820.0,0.0,18,34,14.29
248873,812.0,0.0,18,35,14.42
249149,812.0,0.0,18,35,14.34
249420,811.0,0.0,18,34,14.24
249693,813.0,0.0,18,33,14.48
249962,810.0,0.0,18,33,14.34
250245,813.0,0.0,18,33,14.36
250512,801.0,0.0,18,35,14.56
250779,803.0,0.0,18,35,14.38
251051,807.0,0.0,18,35,14.31
251319,810.0,0.0,18,34,14.36
251588,811.0,0.0,18,34,14.48
251851,816.0,0.0,17,33,14.41
252127,806.0,0.0,17,33,14.35
252395,804.0,0.621371,17,33,14.38
252702,798.0,1.242742,17,33,14.44
252973,805.0,1.242742,17,34,14.46
253245,785.0,1.8641130000000001,17,34,14.4
253515,783.0,1.8641130000000001,18,34,14.32
253797,794.0,1.8641130000000001,18,35,14.41
254066,797.0,1.8641130000000001,17,33,14.46
254346,796.0,1.8641130000000001,18,34,14.38
254612,798.0,1.8641130000000001,17,34,14.29
254978,800.0,1.8641130000000001,18,33,14.46
255243,807.0,1.8641130000000001,17,33,14.36
255511,806.0,1.242742,17,33,14.42
255787,807.0,1.242742,17,33,14.49
256056,804.0,0.621371,18,33,14.33
256344,811.0,0.621371,18,33,14.41
256612,811.0,0.0,18,34,14.32
256885,799.0,0.0,18,34,14.33
257152,795.0,0.0,18,36,14.27
257425,796.0,0.0,18,36,14.49
257695,792.0,0.0,18,36,14.38
257976,795.0,0.0,18,36,14.37
258245,813.0,0.0,18,35,14.48
258513,816.0,0.0,18,33,14.38
258789,816.0,0.0,18,32,14.46
259060,843.0,0.621371,25,68,14.41
259341,1024.0,1.242742,30,71,14.42
259609,1315.0,2.485484,30,52,14.45
259891,1576.0,3.106855,30,54,14.48
260166,1648.0,4.349597,31,55,14.41
260440,1718.0,5.592339,32,58,14.39
260710,1801.0,6.835081,32,56,14.4
260990,1943.0,8.077823,33,54,14.49
261256,2095.0,9.320565,33,51,14.42
261529,2269.0,10.563307,33,50,14.4
261801,2406.0,11.184678,33,47,14.38
262074,2551.0,12.42742,33,51,14.37
262343,2284.0,13.048791,33,57,14.39
262617,2061.0,13.670162,33,57,14.44
262888,2115.0,14.912904000000001,33,54,14.33
263166,2203.0,15.534275000000001,33,54,14.42
263434,2281.0,16.155646,33,54,14.42
263714,2392.0,16.777017,34,54,14.41
263990,2401.0,17.398388,34,54,14.36
264262,2425.0,18.019759,34,69,14.37
264545,1991.0,18.64113,36,74,14.42
264814,1818.0,18.64113,36,76,14.25
265091,1776.0,19.883872,36,74,14.35
265363,1784.0,20.505243,36,78,14.46
265637,1832.0,21.126614,36,77,14.36
265904,1864.0,21.747985,36,77,14.4
266179,1897.0,22.369356,36,75,14.4
266455,1954.0,22.990727,34,64,14.46
266736,1945.0,23.612098,34,54,14.44
267004,1976.0,24.233469,33,56,14.44
267295,2022.0,24.233469,33,58,14.4
267569,1873.0,24.85484,33,67,14.48
267846,1683.0,25.476211,33,61,14.31
268120,1700.0,26.097582,31,52,14.41
268398,1684.0,26.097582,31,54,14.41
268668,1705.0,26.718953,31,50,14.41
268946,1718.0,26.718953,30,46,14.44
269219,1719.0,27.340324,30,45,14.39
269500,1733.0,27.961695,30,45,14.42
269770,1761.0,27.961695,30,45,14.41
270048,1772.0,28.583066,30,45,14.33
270320,1794.0,28.583066,30,44,14.4
270592,1810.0,28.583066,30,44,14.35
270871,1819.0,29.204437,30,44,14.41
271145,1838.0,29.204437,30,43,14.35
271422,1854.0,29.825808000000002,30,41,14.42
271696,1857.0,29.825808000000002,21,19,14.36
271972,1845.0,29.825808000000002,15,10,14.36
272242,1836.0,29.825808000000002,17,13,14.38
272516,1860.0,29.825808000000002,23,24,14.31
272793,1843.0,29.825808000000002,27,36,14.4
273064,1929.0,29.825808000000002,30,41,14.35
273329,1958.0,29.825808000000002,30,41,14.35
273607,1992.0,29.825808000000002,30,40,14.34
273874,1982.0,30.447179000000002,30,40,14.39
274155,1988.0,30.447179000000002,30,40,14.37
274424,1982.0,30.447179000000002,30,40,14.4
274700,1983.0,30.447179000000002,30,40,14.37
274970,1983.0,30.447179000000002,30,41,14.38
275238,1989.0,31.068550000000002,30,43,14.38
275513,1995.0,31.068550000000002,30,43,14.34
275782,1999.0,31.068550000000002,31,44,14.35
276059,1995.0,31.068550000000002,31,47,14.36
276333,2010.0,31.068550000000002,32,53,14.4
276608,1827.0,31.068550000000002,33,75,14.39
276879,1519.0,31.689921000000002,35,76,14.4
277157,1435.0,31.689921000000002,35,77,14.36
277428,1413.0,31.689921000000002,34,76,14.41
277706,1400.0,31.689921000000002,34,78,14.29
277971,1403.0,31.689921000000002,35,82,14.33
278246,1401.0,32.311292,35,81,14.42
278515,1397.0,32.311292,35,83,14.32
278795,1399.0,32.311292,35,82,14.37
279067,1397.0,32.311292,35,84,14.36
279356,1395.0,32.311292,35,83,14.36
279628,1402.0,32.311292,35,82,14.35
279910,1395.0,32.311292,35,82,14.37
280175,1402.0,32.311292,35,82,14.33
280449,1394.0,32.311292,35,84,14.34
280719,1405.0,31.689921000000002,35,83,14.28
280997,1389.0,32.311292,35,83,14.34
281275,1404.0,32.311292,33,70,14.35
281543,1375.0,32.311292,33,63,14.33
281819,1361.0,32.311292,32,63,14.38
282090,1367.0,32.311292,31,55,14.37
282370,1368.0,31.689921000000002,24,34,14.36
282642,1371.0,31.689921000000002,23,33,14.38
282913,1395.0,31.689921000000002,23,33,14.42
283183,1391.0,31.689921000000002,23,34,14.39
283464,1380.0,31.689921000000002,23,34,14.36
283734,1373.0,31.689921000000002,21,25,14.42
284014,1360.0,31.689921000000002,20,23,14.4
284283,1359.0,31.689921000000002,19,23,14.4
284558,1366.0,31.689921000000002,18,18,14.37
284829,1365.0,31.689921000000002,17,16,14.38
285146,1363.0,31.689921000000002,17,17,14.36
285410,1369.0,32.311292,17,18,14.37
285690,1360.0,32.311292,17,18,14.46
285955,1361.0,32.311292,17,18,14.37
286230,1344.0,32.311292,17,18,14.33
286500,1368.0,32.311292,15,13,14.45
286768,1340.0,32.311292,16,15,14.4
287042,1332.0,32.311292,16,15,14.32
287311,1335.0,32.311292,16,15,14.39
287588,1337.0,32.311292,16,15,14.33
287859,1342.0,32.311292,16,15,14.41
288140,1343.0,32.311292,16,15,14.41
288412,1341.0,32.932663,16,15,14.35
288694,1351.0,32.932663,16,15,14.31
288978,1352.0,32.932663,16,15,14.29
289256,1360.0,32.932663,16,14,14.32
289527,1369.0,32.932663,16,14,14.33
289818,1377.0,33.554034,16,14,14.46
290085,1384.0,33.554034,16,14,14.29
290357,1384.0,32.932663,16,14,14.45
290627,1380.0,32.932663,16,14,14.34
290900,1371.0,32.932663,16,14,14.36
291172,1373.0,33.554034,16,14,14.32
291441,1384.0,33.554034,16,14,14.4
291719,1387.0,33.554034,16,14,14.36
291991,1381.0,32.932663,16,14,14.46
292305,1358.0,32.311292,16,14,14.35
292580,1319.0,31.689921000000002,16,15,14.4
292855,1264.0,30.447179000000002,16,16,14.36
293130,1199.0,29.204437,15,18,14.41
293411,1125.0,27.961695,16,20,14.25
293681,1079.0,26.718953,16,18,14.4
293963,1251.0,25.476211,15,14,14.39
294232,1398.0,24.85484,16,14,14.33
294507,1479.0,24.233469,16,14,14.36
294782,1432.0,23.612098,16,14,14.4
295050,1371.0,22.990727,16,15,14.38
295327,1329.0,22.369356,16,15,14.44
295596,1274.0,21.126614,16,16,14.46
295876,1223.0,20.505243,15,16,14.4
296145,1165.0,19.262501,15,18,14.39
296426,1098.0,18.019759,15,18,14.35
296701,1088.0,16.777017,15,17,14.39
296977,1144.0,16.155646,16,18,14.42
297248,1188.0,15.534275000000001,16,18,14.28
297524,1206.0,14.912904000000001,16,18,14.38
297800,1179.0,14.291533,16,18,14.35
298068,1127.0,13.048791,15,18,14.33
298348,1082.0,11.806049,15,18,14.25
298620,1117.0,10.563307,16,18,14.32
298892,1168.0,9.320565,16,18,14.36
299169,1121.0,8.699194,16,21,14.37
299443,1009.0,6.21371,18,31,14.28
299711,964.0,5.592339,18,29,14.27
299984,994.0,5.592339,18,28,14.37
300250,992.0,4.970968,29,80,14.49
300530,1274.0,5.592339,32,61,14.4
300807,1795.0,6.21371,32,61,14.42
301082,1838.0,7.4564520000000005,33,57,14.46
301350,1952.0,8.077823,34,60,14.33
301628,2119.0,9.320565,34,58,14.46
301895,2284.0,10.563307,34,56,14.36
302169,2436.0,11.184678,34,56,14.32
302439,2569.0,11.806049,34,63,14.41
302714,2202.0,13.048791,36,69,14.38
303002,2149.0,13.670162,36,67,14.42
303272,2211.0,14.291533,36,67,14.39
303549,2266.0,15.534275000000001,36,67,14.44
303818,2349.0,16.155646,36,66,14.35
304103,2425.0,16.777017,36,65,14.41
304373,2506.0,17.398388,36,65,14.33
304651,2558.0,18.019759,36,65,14.21
304918,2624.0,18.64113,36,69,14.27
305192,2379.0,19.262501,37,81,14.42
305467,2276.0,19.883872,36,76,14.48
305744,2266.0,20.505243,36,76,14.45
306018,2292.0,21.126614,36,78,14.38
306298,2266.0,21.747985,37,78,14.36
306569,2242.0,22.369356,37,80,14.42
306848,2264.0,22.990727,37,78,14.33
307119,2269.0,23.612098,37,79,14.42
307394,2242.0,24.233469,37,80,14.35
307670,2245.0,24.85484,37,81,14.44
307949,2238.0,25.476211,37,81,14.46
308214,2236.0,26.097582,37,81,14.35
308489,2256.0,26.718953,36,68,14.36
308758,2216.0,26.718953,36,70,14.42
309029,2292.0,27.961695,36,65,14.42
309328,2311.0,27.961695,36,65,14.36
309600,2261.0,28.583066,34,65,14.4
309883,1895.0,28.583066,35,69,14.4
310160,1902.0,29.204437,35,66,14.39
310434,1899.0,29.825808000000002,35,69,14.32
310710,1951.0,30.447179000000002,35,64,14.46
310986,1952.0,31.068550000000002,35,63,14.38
311255,1963.0,31.068550000000002,35,63,14.48
311535,2003.0,31.689921000000002,34,62,14.38
311811,2015.0,32.311292,34,61,14.42
312092,2036.0,32.932663,34,59,14.4
312374,2043.0,32.932663,33,54,14.42
312654,2054.0,33.554034,33,61,14.44
312937,1746.0,33.554034,34,71,14.41
313213,1580.0,33.554034,34,70,14.33
313488,1547.0,34.175405,34,67,14.34
313764,1558.0,34.175405,34,68,14.38
314034,1556.0,34.796776,33,61,14.4
314307,1526.0,34.796776,33,64,14.36
314577,1542.0,34.796776,33,63,14.31
314848,1550.0,35.418147,33,62,13.54
315126,1554.0,35.418147,33,64,14.25
315400,1555.0,35.418147,33,62,14.41
315684,1569.0,36.039518,32,61,14.15
315953,1532.0,35.418147,32,62,14.4
316237,1577.0,36.039518,32,60,14.39
316510,1554.0,36.039518,32,61,14.35
316784,1557.0,36.039518,32,60,14.42
317053,1579.0,36.039518,32,61,14.46
317334,1579.0,36.660889,32,60,14.46
317604,1579.0,36.660889,32,60,14.38
317886,1578.0,36.660889,32,60,14.46
318154,1580.0,36.660889,32,60,14.39
318435,1576.0,36.660889,32,58,14.45
318706,1586.0,36.660889,32,58,14.44
318981,1581.0,36.660889,32,58,14.46
319257,1588.0,36.660889,32,59,14.37
319536,1590.0,36.660889,32,58,14.46
319806,1598.0,37.28226,32,58,14.4
320077,1593.0,37.28226,32,58,14.4
320351,1603.0,37.28226,32,58,14.38
320620,1605.0,37.28226,32,57,14.37
320902,1601.0,37.28226,32,57,14.4
321170,1605.0,37.28226,32,58,14.4
321453,1615.0,37.28226,32,57,14.38
321721,1609.0,37.28226,32,58,14.39
322002,1615.0,37.903631,33,63,14.4
322271,1641.0,37.903631,32,58,14.37
322553,1612.0,37.28226,32,58,14.37
322822,1613.0,37.28226,32,59,14.38
323098,1608.0,37.28226,32,58,14.38
323369,1611.0,37.28226,31,52,14.44
323653,1586.0,37.28226,30,53,14.42
323929,1582.0,37.28226,16,11,14.41
324209,1566.0,36.660889,15,11,14.35
324473,1557.0,36.660889,17,14,14.4
324755,1523.0,35.418147,17,15,14.42
325030,1506.0,35.418147,17,16,14.42
325299,1478.0,34.796776,17,16,14.4
325577,1467.0,34.796776,17,16,14.33
325850,1445.0,34.175405,17,17,14.44
326126,1421.0,33.554034,17,17,14.35
326400,1406.0,33.554034,17,17,14.17
326682,1385.0,32.932663,17,18,14.31
326951,1361.0,32.311292,16,18,14.33
327250,1048.0,31.068550000000002,17,29,14.38
327526,985.0,30.447179000000002,19,24,14.32
327804,1262.0,29.204437,16,16,14.32
328077,1270.0,27.961695,15,14,14.32
328355,1359.0,26.718953,16,14,14.28
328628,1396.0,26.097582,16,14,14.32
328905,1412.0,24.85484,16,14,14.33
329179,1390.0,23.612098,16,15,14.32
329452,1333.0,22.369356,16,16,14.4
329766,1219.0,21.747985,15,18,14.31
330038,1089.0,21.126614,15,21,14.32
330310,935.0,19.883872,16,24,14.38
330586,977.0,19.262501,15,21,14.31
330862,952.0,18.019759,15,21,14.32
331129,937.0,17.398388,15,23,14.36
331410,893.0,16.155646,16,27,14.31
331680,889.0,14.912904000000001,16,27,14.31
331958,894.0,13.670162,17,30,14.31
332231,876.0,11.806049,17,27,14.35
332511,937.0,9.941936,17,27,14.33
332778,898.0,8.077823,17,32,14.29
333046,883.0,6.835081,18,30,14.34
333320,881.0,4.970968,18,33,14.34
333589,866.0,3.7282260000000003,18,34,14.29
333863,854.0,3.7282260000000003,21,59,14.31
334133,951.0,3.7282260000000003,30,60,14.39
334413,1545.0,4.349597,30,53,14.35
334684,1642.0,5.592339,33,66,14.4
334962,1810.0,6.835081,34,59,14.41
335228,1937.0,8.077823,34,60,14.48
335511,2060.0,9.320565,34,58,14.46
335785,2263.0,10.563307,34,56,14.42
336062,2446.0,11.184678,34,58,14.4
336328,2604.0,11.806049,35,63,14.41
336604,2371.0,13.048791,36,80,14.38
336874,2207.0,14.291533,36,71,14.34
337154,2289.0,14.912904000000001,36,70,14.48
337425,2366.0,16.155646,36,69,14.38
337698,2462.0,17.398388,36,67,14.32
337969,2559.0,18.019759,36,65,14.48
338238,2638.0,18.64113,36,66,14.4
338512,2710.0,19.262501,36,66,14.41
338788,2603.0,20.505243,37,83,14.42
339062,2274.0,21.126614,37,78,14.42
339339,2374.0,21.747985,38,82,14.46
339616,2410.0,22.990727,38,82,14.38
339889,2407.0,23.612098,38,83,14.42
340164,2419.0,24.233469,38,85,14.38
340433,2432.0,24.85484,38,83,14.37
340710,2435.0,25.476211,38,83,14.38
340977,2401.0,26.097582,38,83,14.42
341254,2392.0,26.718953,38,84,14.38
341528,2397.0,27.340324,38,85,14.37
341808,2415.0,27.961695,38,86,14.38
342079,2418.0,28.583066,38,85,14.39
342353,2434.0,29.204437,38,85,14.37
342629,2457.0,29.825808000000002,38,84,14.41
342909,2476.0,30.447179000000002,38,80,14.34
343180,2512.0,30.447179000000002,38,80,14.4
343462,2542.0,31.068550000000002,38,80,14.32
343731,2398.0,31.068550000000002,41,100,14.44
344010,2093.0,31.689921000000002,44,100,14.36
344276,2022.0,31.689921000000002,50,100,14.39
344549,2059.0,32.311292,52,100,14.34
344818,2055.0,32.311292,52,100,14.33
345098,2054.0,32.932663,51,100,14.33
345369,2091.0,33.554034,48,100,14.37
345638,2092.0,33.554034,46,100,14.4
345916,2108.0,34.175405,47,100,14.34
346182,2133.0,34.175405,43,100,14.34
346482,2162.0,34.796776,41,100,14.33
346752,2167.0,34.796776,41,100,14.44
347035,2186.0,34.796776,40,98,14.38
347309,2188.0,35.418147,40,96,14.41
347584,2206.0,35.418147,40,95,14.36
347870,2220.0,36.039518,40,96,14.34
348141,2231.0,36.039518,40,94,14.33
348409,2263.0,36.660889,39,93,14.37
348690,2282.0,36.660889,39,91,14.41
348956,2290.0,37.28226,39,91,14.37
349242,2305.0,37.28226,39,89,14.4
349511,2339.0,37.903631,39,89,14.39
349791,2351.0,37.903631,39,89,14.36
350070,2366.0,37.903631,39,89,14.41
350342,2382.0,38.525002,39,87,14.33
350611,2388.0,38.525002,39,87,14.38
350892,2404.0,38.525002,39,85,14.32
351171,2419.0,39.146373,39,86,14.39
351443,2426.0,39.146373,38,84,14.39
351713,2426.0,39.146373,38,84,14.33
351992,2429.0,39.146373,38,83,14.32
352270,2435.0,39.146373,38,82,14.36
352539,2435.0,39.146373,38,83,14.41
352815,2425.0,39.146373,38,83,14.38
353089,2425.0,39.146373,38,81,14.42
353364,2408.0,39.146373,37,78,14.41
353636,2407.0,39.146373,37,77,14.38
353909,2404.0,39.146373,37,76,14.37
354179,2400.0,38.525002,37,77,14.37
354453,2407.0,38.525002,37,78,14.34
354728,2403.0,38.525002,37,78,14.36
355011,2398.0,38.525002,37,77,14.34
355279,2394.0,38.525002,37,78,14.38
355560,2371.0,37.903631,37,77,14.37
355829,2381.0,37.903631,37,77,14.42
356111,2373.0,37.903631,37,78,14.35
356380,2371.0,37.903631,37,78,14.36
356655,2372.0,37.903631,37,79,14.34
356931,2354.0,37.903631,37,78,14.4
357212,2344.0,37.903631,36,70,14.37
357487,2311.0,37.28226,36,64,14.37
357761,2300.0,37.28226,35,63,14.4
358027,2301.0,37.28226,35,63,14.38
358303,2286.0,37.28226,35,63,14.38
358569,2290.0,36.660889,35,63,14.41
358846,2278.0,36.660889,35,63,14.33
359119,2286.0,36.660889,35,63,14.38
359389,2283.0,36.660889,35,63,14.4
359666,2273.0,36.660889,34,60,14.39
359934,2267.0,36.660889,34,61,14.39
360218,2266.0,36.660889,34,61,14.32
360491,2269.0,36.660889,34,61,14.35
360767,2264.0,36.660889,34,54,14.41
361034,2257.0,36.660889,34,55,14.4
361314,2256.0,36.660889,34,55,14.46
361584,2261.0,36.660889,34,55,14.33
361864,2260.0,36.660889,34,55,14.38
362130,2262.0,36.660889,34,55,14.34
362403,2271.0,36.660889,34,56,14.42
362675,2275.0,36.660889,34,55,14.37
362955,2280.0,36.660889,34,55,14.46
363225,2291.0,37.28226,34,54,14.37
363502,2298.0,37.28226,34,55,14.36
363768,2312.0,37.28226,34,54,14.39
364129,2322.0,37.903631,34,54,14.35
364400,2340.0,37.903631,34,54,14.42
364676,2359.0,37.903631,34,52,14.37
364948,2370.0,38.525002,34,52,14.41
365215,2388.0,38.525002,25,20,14.37
365489,2378.0,38.525002,18,9,14.4
365764,2271.0,38.525002,18,12,14.4
366040,1985.0,38.525002,24,27,14.4
366315,1830.0,38.525002,29,42,14.42
366754,1942.0,38.525002,31,45,14.38
367028,2049.0,38.525002,31,42,14.34
367309,2091.0,38.525002,31,43,14.37
367579,2070.0,39.146373,31,47,14.4
367860,1964.0,39.146373,31,49,14.32
368129,1890.0,39.146373,31,48,14.42
368409,1905.0,39.146373,31,48,14.34
368679,1915.0,39.146373,31,48,14.37
368954,1918.0,39.146373,31,47,14.35
369230,1913.0,39.146373,32,54,14.4
369506,1929.0,39.767744,32,55,14.37
369780,1938.0,39.767744,33,60,14.32
370050,1934.0,39.767744,35,72,14.32
370331,1903.0,39.767744,36,72,14.35
370607,1857.0,39.767744,38,71,14.35
370881,1842.0,40.389115000000004,37,78,14.35
371150,1832.0,40.389115000000004,38,81,14.38
371427,1838.0,40.389115000000004,38,80,14.32
371698,1810.0,40.389115000000004,38,80,14.36
371969,1806.0,41.010486,38,82,14.35
372240,1789.0,40.389115000000004,34,64,14.4
372514,1732.0,40.389115000000004,35,69,14.42
372785,1737.0,40.389115000000004,35,67,14.33
373064,1737.0,40.389115000000004,35,67,14.39
373335,1738.0,40.389115000000004,35,67,14.38
373609,1745.0,40.389115000000004,34,67,14.4
373884,1731.0,40.389115000000004,34,66,14.32
374165,1736.0,39.767744,34,64,14.4
374435,1723.0,39.767744,34,63,14.34
374716,1715.0,39.767744,34,61,14.29
375001,1705.0,39.767744,32,56,14.41
375274,1687.0,39.146373,31,52,14.33
375549,1671.0,39.146373,29,34,14.41
375824,1658.0,38.525002,15,9,14.38
376107,1640.0,38.525002,16,12,14.39
376374,1622.0,37.903631,20,21,14.34
376650,1587.0,37.28226,26,37,14.41
376925,1672.0,37.28226,27,36,14.38
377206,1680.0,36.660889,26,36,14.4
377476,1662.0,36.660889,26,35,14.35
377753,1648.0,36.039518,26,35,14.37
378027,1607.0,36.039518,14,10,14.29
378307,1521.0,35.418147,16,14,14.33
378577,1506.0,35.418147,18,19,14.37
378853,1502.0,35.418147,27,43,14.32
379128,1629.0,34.796776,27,40,14.34
379409,1631.0,34.796776,30,49,14.36
379678,1689.0,35.418147,31,56,14.4
379959,1716.0,35.418147,33,66,14.32
380229,1799.0,35.418147,34,64,14.41
380511,1810.0,35.418147,34,64,14.33
380779,1817.0,36.039518,35,69,14.4
381053,1826.0,36.039518,35,67,14.36
381330,1796.0,36.039518,35,68,14.39
381605,1727.0,36.039518,18,14,14.34
381880,1573.0,36.039518,14,10,14.35
382150,1523.0,36.039518,26,43,14.32
382431,1535.0,35.418147,34,85,14.34
382706,1753.0,35.418147,36,100,14.33
382981,1719.0,34.796776,36,94,14.32
383251,1675.0,34.796776,37,81,14.4
383523,1713.0,34.796776,38,96,14.36
383788,1703.0,34.175405,37,95,14.34
384075,1688.0,34.175405,38,100,14.4
384345,1649.0,34.175405,38,100,14.38
384620,1647.0,34.175405,39,100,14.38
384904,1583.0,34.175405,40,100,14.34
385178,1561.0,33.554034,41,100,14.37
385446,1523.0,33.554034,48,100,14.32
385725,1513.0,33.554034,49,100,14.31
385990,1477.0,33.554034,48,100,14.38
386272,1498.0,33.554034,48,100,14.32
386547,1469.0,33.554034,48,100,14.39
386822,1470.0,32.932663,48,100,14.33
387091,1423.0,33.554034,47,100,14.32
387366,1465.0,32.932663,48,100,14.36
387636,1467.0,32.932663,48,100,14.32
387907,1470.0,32.932663,48,100,14.33
388179,1439.0,32.932663,48,100,14.32
388449,1474.0,32.932663,48,100,14.4
388724,1440.0,33.554034,33,69,14.31
388999,1421.0,32.932663,32,70,14.33
389281,1424.0,33.554034,34,71,14.32
389550,1417.0,33.554034,34,69,14.42
389834,1420.0,33.554034,34,68,14.38
390100,1420.0,33.554034,34,68,14.45
390384,1422.0,33.554034,34,68,14.4
390650,1432.0,33.554034,34,69,14.42
390932,1440.0,33.554034,34,67,14.42
391202,1445.0,33.554034,34,67,14.39
391475,1458.0,34.175405,34,68,14.38
391740,1475.0,34.175405,34,66,14.46
392020,1486.0,34.796776,26,32,14.39
392291,1483.0,34.796776,23,28,14.4
392570,1592.0,34.796776,20,20,14.41
392842,1551.0,34.796776,18,16,14.45
393119,1490.0,34.796776,16,14,14.41
393399,1469.0,34.175405,17,16,14.42
393666,1460.0,34.175405,17,16,14.38
393945,1455.0,34.175405,17,16,14.37
394214,1438.0,34.175405,17,17,14.35
394498,1425.0,34.175405,17,17,14.38
394768,1419.0,34.175405,17,17,14.38
395049,1413.0,34.175405,17,17,14.45
395325,1412.0,34.175405,17,17,14.41
395604,1404.0,33.554034,17,17,14.33
395869,1250.0,33.554034,15,18,14.41
396149,995.0,33.554034,16,27,14.41
396426,927.0,33.554034,18,20,14.35
396706,1324.0,33.554034,15,14,14.29
396977,1411.0,33.554034,15,13,14.41
397250,1426.0,33.554034,15,13,14.36
397520,1414.0,33.554034,15,13,14.37
397790,1414.0,33.554034,15,13,14.39
398065,1418.0,34.175405,15,13,14.37
398341,1429.0,34.175405,16,13,14.4
398623,1443.0,34.175405,16,13,14.32
398891,1456.0,34.796776,16,14,14.42
399174,1476.0,34.796776,16,14,14.42
399444,1492.0,35.418147,16,13,14.39
399715,1504.0,35.418147,16,13,14.33
399998,1525.0,36.039518,16,13,14.35
400280,1525.0,36.039518,16,13,14.28
400548,1552.0,36.660889,16,14,14.44
400828,1539.0,36.660889,16,14,14.32
401098,1433.0,36.660889,16,14,14.29
401386,1448.0,36.039518,16,13,14.37
401662,1488.0,35.418147,16,14,14.42
401933,1490.0,35.418147,16,14,14.32
402206,1468.0,34.796776,16,14,14.32
402476,1450.0,34.175405,16,14,14.33
402750,1423.0,33.554034,21,23,14.35
403026,1458.0,34.175405,20,27,14.38
403306,1415.0,33.554034,20,26,14.32
403576,1387.0,32.932663,21,26,14.42
404001,1372.0,32.311292,20,28,14.32
404275,1312.0,32.311292,20,24,14.31
